BasisId,ID,CPU,y,SubspaceId
4,194,0.395027899,935,4 constant_scale_shape
4,194,0.395882582,1051,4 constant_scale_shape
4,194,0.40131041,797,4 constant_scale_shape
4,194,0.407111203,797,4 constant_scale_shape
4,194,0.408090287,728,4 constant_scale_shape
4,194,0.411650013,656,4 constant_scale_shape
4,194,0.417487343,730,4 constant_scale_shape
4,194,0.421765534,719,4 constant_scale_shape
4,194,0.427175846,648,4 constant_scale_shape
4,194,0.426944753,650,4 constant_scale_shape
4,194,0.434536396,830,4 constant_scale_shape
4,194,0.438272882,1108,4 constant_scale_shape
4,194,0.443946489,982,4 constant_scale_shape
4,194,0.448037905,628,4 constant_scale_shape
4,194,0.447970023,631,4 constant_scale_shape
4,194,0.452992718,1098,4 constant_scale_shape
4,194,0.45827159,821,4 constant_scale_shape
4,194,0.459340388,1225,4 constant_scale_shape
4,194,0.467499775,1265,4 constant_scale_shape
4,194,0.469289009,912,4 constant_scale_shape
4,194,0.474364931,1045,4 constant_scale_shape
4,194,0.474854977,870,4 constant_scale_shape
4,194,0.485876461,1232,4 constant_scale_shape
4,194,0.486115709,792,4 constant_scale_shape
4,194,0.48989403,1467,4 constant_scale_shape
4,194,0.495734936,1419,4 constant_scale_shape
4,194,0.494524735,2003,4 constant_scale_shape
4,194,0.501454568,1111,4 constant_scale_shape
4,194,0.505505571,1262,4 constant_scale_shape
4,194,0.511470386,876,4 constant_scale_shape
4,194,0.51943959,1001,4 constant_scale_shape
4,194,0.514646099,1461,4 constant_scale_shape
4,194,0.523100234,1006,4 constant_scale_shape
4,194,0.527064502,974,4 constant_scale_shape
4,194,0.533421617,1033,4 constant_scale_shape
4,194,0.534732794,929,4 constant_scale_shape
4,194,0.540423696,1708,4 constant_scale_shape
4,194,0.543616344,1060,4 constant_scale_shape
4,194,0.548525672,880,4 constant_scale_shape
4,194,0.547282184,1272,4 constant_scale_shape
4,194,0.550739788,1304,4 constant_scale_shape
4,194,0.55763651,1093,4 constant_scale_shape
4,194,0.560864542,648,4 constant_scale_shape
4,194,0.57048138,1247,4 constant_scale_shape
4,194,0.569841397,1231,4 constant_scale_shape
4,194,0.575249511,1783,4 constant_scale_shape
4,194,0.575048412,1531,4 constant_scale_shape
4,194,0.580280086,844,4 constant_scale_shape
4,194,0.588435355,1505,4 constant_scale_shape
4,194,0.587451456,1223,4 constant_scale_shape
4,194,0.592223043,1559,4 constant_scale_shape
4,194,0.5952412,1076,4 constant_scale_shape
4,194,0.600620334,1349,4 constant_scale_shape
4,194,0.605499196,1503,4 constant_scale_shape
4,194,0.611295712,1100,4 constant_scale_shape
4,194,0.613335074,1415,4 constant_scale_shape
4,194,0.616381218,1219,4 constant_scale_shape
4,194,0.6250886,1296,4 constant_scale_shape
4,194,0.623809446,931,4 constant_scale_shape
4,194,0.627578114,1284,4 constant_scale_shape
4,194,0.632073769,1164,4 constant_scale_shape
4,194,0.637113018,1291,4 constant_scale_shape
4,194,0.645707328,1467,4 constant_scale_shape
4,194,0.641521674,1325,4 constant_scale_shape
4,194,0.654240707,1020,4 constant_scale_shape
4,194,0.652159111,1158,4 constant_scale_shape
4,194,0.658963197,1570,4 constant_scale_shape
4,194,0.658195045,1978,4 constant_scale_shape
4,194,0.667783726,1282,4 constant_scale_shape
4,194,0.668289254,1115,4 constant_scale_shape
4,194,0.674222026,847,4 constant_scale_shape
4,194,0.682286659,1318,4 constant_scale_shape
4,194,0.684235875,1063,4 constant_scale_shape
4,194,0.686978085,1812,4 constant_scale_shape
4,194,0.691561402,1070,4 constant_scale_shape
4,194,0.69514813,1289,4 constant_scale_shape
4,194,0.702266833,1053,4 constant_scale_shape
4,194,0.702702336,1683,4 constant_scale_shape
4,194,0.706487029,1134,4 constant_scale_shape
4,194,0.712440095,1225,4 constant_scale_shape
4,194,0.710911228,1655,4 constant_scale_shape
4,194,0.719294376,1831,4 constant_scale_shape
4,194,0.719261653,1063,4 constant_scale_shape
4,194,0.721133665,915,4 constant_scale_shape
4,194,0.723924239,1547,4 constant_scale_shape
4,194,0.730222197,1739,4 constant_scale_shape
4,194,0.743750761,1248,4 constant_scale_shape
4,194,0.739193001,1043,4 constant_scale_shape
4,194,0.741906132,846,4 constant_scale_shape
4,194,0.751692738,1870,4 constant_scale_shape
4,194,0.760951205,1377,4 constant_scale_shape
4,194,0.768759509,1672,4 constant_scale_shape
4,194,0.7824415,1436,4 constant_scale_shape
4,194,0.786393712,1218,4 constant_scale_shape
4,194,0.787418562,977,4 constant_scale_shape
4,194,0.785606222,1358,4 constant_scale_shape
4,194,0.798078388,1213,4 constant_scale_shape
4,194,0.807043416,1077,4 constant_scale_shape
4,194,0.806445685,1563,4 constant_scale_shape
4,194,0.825983121,1168,4 constant_scale_shape
4,195,0.001001847,61,4 constant_scale_shape
4,195,0.002815765,50,4 constant_scale_shape
4,195,0.003488954,122,4 constant_scale_shape
4,195,0.006014029,94,4 constant_scale_shape
4,195,0.009984194,79,4 constant_scale_shape
4,195,0.014002791,112,4 constant_scale_shape
4,195,0.017900809,77,4 constant_scale_shape
4,195,0.021986768,80,4 constant_scale_shape
4,195,0.026016022,64,4 constant_scale_shape
4,195,0.02987639,125,4 constant_scale_shape
4,195,0.033899849,42,4 constant_scale_shape
4,195,0.038065253,52,4 constant_scale_shape
4,195,0.0417324,69,4 constant_scale_shape
4,195,0.045892796,93,4 constant_scale_shape
4,195,0.0498375,67,4 constant_scale_shape
4,195,0.053637634,74,4 constant_scale_shape
4,195,0.057911579,98,4 constant_scale_shape
4,195,0.061688551,128,4 constant_scale_shape
4,195,0.065773176,75,4 constant_scale_shape
4,195,0.069845035,81,4 constant_scale_shape
4,195,0.074400955,100,4 constant_scale_shape
4,195,0.078550017,104,4 constant_scale_shape
4,195,0.082238126,109,4 constant_scale_shape
4,195,0.08582961,118,4 constant_scale_shape
4,195,0.089981342,63,4 constant_scale_shape
4,195,0.093815864,84,4 constant_scale_shape
4,195,0.098366292,48,4 constant_scale_shape
4,195,0.101556051,123,4 constant_scale_shape
4,195,0.106082057,94,4 constant_scale_shape
4,195,0.109949436,87,4 constant_scale_shape
4,195,0.114105464,138,4 constant_scale_shape
4,195,0.118863592,76,4 constant_scale_shape
4,195,0.121292031,124,4 constant_scale_shape
4,195,0.125474751,104,4 constant_scale_shape
4,195,0.12987494,77,4 constant_scale_shape
4,195,0.133293951,88,4 constant_scale_shape
4,195,0.137799332,120,4 constant_scale_shape
4,195,0.141682567,81,4 constant_scale_shape
4,195,0.14669039,93,4 constant_scale_shape
4,195,0.150304714,110,4 constant_scale_shape
4,195,0.154127,118,4 constant_scale_shape
4,195,0.156816007,148,4 constant_scale_shape
4,195,0.162552303,123,4 constant_scale_shape
4,195,0.166973897,152,4 constant_scale_shape
4,195,0.169696047,148,4 constant_scale_shape
4,195,0.174052254,145,4 constant_scale_shape
4,195,0.177459082,112,4 constant_scale_shape
4,195,0.181793654,232,4 constant_scale_shape
4,195,0.186382244,232,4 constant_scale_shape
4,195,0.190313291,179,4 constant_scale_shape
4,195,0.19384502,187,4 constant_scale_shape
4,195,0.198511133,176,4 constant_scale_shape
4,195,0.201538734,237,4 constant_scale_shape
4,195,0.205130003,126,4 constant_scale_shape
4,195,0.210091492,167,4 constant_scale_shape
4,195,0.213334216,246,4 constant_scale_shape
4,195,0.218543746,162,4 constant_scale_shape
4,195,0.221772852,232,4 constant_scale_shape
4,195,0.225937728,168,4 constant_scale_shape
4,195,0.2291681,239,4 constant_scale_shape
4,195,0.232936861,364,4 constant_scale_shape
4,195,0.237851371,172,4 constant_scale_shape
4,195,0.242880126,179,4 constant_scale_shape
4,195,0.246089668,236,4 constant_scale_shape
4,195,0.25083965,321,4 constant_scale_shape
4,195,0.255436671,449,4 constant_scale_shape
4,195,0.256851467,521,4 constant_scale_shape
4,195,0.261003804,373,4 constant_scale_shape
4,195,0.266562109,378,4 constant_scale_shape
4,195,0.271714465,354,4 constant_scale_shape
4,195,0.274927709,304,4 constant_scale_shape
4,195,0.279203393,410,4 constant_scale_shape
4,195,0.284013944,224,4 constant_scale_shape
4,195,0.286361975,319,4 constant_scale_shape
4,195,0.290461996,418,4 constant_scale_shape
4,195,0.291062771,276,4 constant_scale_shape
4,195,0.298003954,504,4 constant_scale_shape
4,195,0.301494585,312,4 constant_scale_shape
4,195,0.309129297,432,4 constant_scale_shape
4,195,0.309044192,359,4 constant_scale_shape
4,195,0.315544269,640,4 constant_scale_shape
4,195,0.318280401,444,4 constant_scale_shape
4,195,0.320852678,542,4 constant_scale_shape
4,195,0.3262769,485,4 constant_scale_shape
4,195,0.328259558,778,4 constant_scale_shape
4,195,0.335424095,622,4 constant_scale_shape
4,195,0.337009561,404,4 constant_scale_shape
4,195,0.340242876,395,4 constant_scale_shape
4,195,0.34456663,1109,4 constant_scale_shape
4,195,0.349511451,1002,4 constant_scale_shape
4,195,0.355184925,437,4 constant_scale_shape
4,195,0.358749602,926,4 constant_scale_shape
4,195,0.36299323,639,4 constant_scale_shape
4,195,0.364267524,526,4 constant_scale_shape
4,195,0.370085339,616,4 constant_scale_shape
4,195,0.376987359,1072,4 constant_scale_shape
4,195,0.376021672,448,4 constant_scale_shape
4,195,0.382331091,603,4 constant_scale_shape
4,195,0.388250773,672,4 constant_scale_shape
4,195,0.389731834,452,4 constant_scale_shape
4,195,0.393535368,689,4 constant_scale_shape
4,195,0.398447068,762,4 constant_scale_shape
4,195,0.403831111,520,4 constant_scale_shape
4,195,0.406943526,993,4 constant_scale_shape
4,195,0.408750557,837,4 constant_scale_shape
4,195,0.413650995,850,4 constant_scale_shape
4,195,0.418824819,1261,4 constant_scale_shape
4,195,0.420835522,915,4 constant_scale_shape
4,195,0.426850653,879,4 constant_scale_shape
4,195,0.431022185,876,4 constant_scale_shape
4,195,0.432132634,637,4 constant_scale_shape
4,195,0.437012688,1053,4 constant_scale_shape
4,195,0.443577029,749,4 constant_scale_shape
4,195,0.445796182,681,4 constant_scale_shape
4,195,0.448042204,857,4 constant_scale_shape
4,195,0.452608342,1220,4 constant_scale_shape
4,195,0.456967115,1340,4 constant_scale_shape
4,195,0.459826365,977,4 constant_scale_shape
4,195,0.466359297,1475,4 constant_scale_shape
4,195,0.471139107,490,4 constant_scale_shape
4,195,0.473463834,743,4 constant_scale_shape
4,195,0.477034442,657,4 constant_scale_shape
4,195,0.477389092,1055,4 constant_scale_shape
4,195,0.4865725,879,4 constant_scale_shape
4,195,0.489972954,1046,4 constant_scale_shape
4,195,0.493169055,834,4 constant_scale_shape
4,195,0.499012159,678,4 constant_scale_shape
4,195,0.504299347,805,4 constant_scale_shape
4,195,0.506230944,1068,4 constant_scale_shape
4,195,0.508657903,989,4 constant_scale_shape
4,195,0.513648444,1462,4 constant_scale_shape
4,195,0.522650004,723,4 constant_scale_shape
4,195,0.519966049,1218,4 constant_scale_shape
4,195,0.526825455,1058,4 constant_scale_shape
4,195,0.528879247,810,4 constant_scale_shape
4,195,0.536179876,812,4 constant_scale_shape
4,195,0.537601564,1069,4 constant_scale_shape
4,195,0.545399204,1108,4 constant_scale_shape
4,195,0.544394419,1508,4 constant_scale_shape
4,195,0.549615438,982,4 constant_scale_shape
4,195,0.555482622,2011,4 constant_scale_shape
4,195,0.559363202,1044,4 constant_scale_shape
4,195,0.561274313,1083,4 constant_scale_shape
4,195,0.564315648,1205,4 constant_scale_shape
4,195,0.572366452,1243,4 constant_scale_shape
4,195,0.572000865,1118,4 constant_scale_shape
4,195,0.577162222,810,4 constant_scale_shape
4,195,0.583958503,912,4 constant_scale_shape
4,195,0.589231174,952,4 constant_scale_shape
4,195,0.591356689,764,4 constant_scale_shape
4,195,0.594103878,1477,4 constant_scale_shape
4,195,0.598631225,1173,4 constant_scale_shape
4,195,0.602101231,1242,4 constant_scale_shape
4,195,0.603132321,914,4 constant_scale_shape
4,195,0.611396124,1375,4 constant_scale_shape
4,195,0.613110821,1832,4 constant_scale_shape
4,195,0.621558426,1028,4 constant_scale_shape
4,195,0.620973107,912,4 constant_scale_shape
4,195,0.62763214,1772,4 constant_scale_shape
4,195,0.630143484,1664,4 constant_scale_shape
4,195,0.630542274,2228,4 constant_scale_shape
4,195,0.638129635,1537,4 constant_scale_shape
4,195,0.645359046,1481,4 constant_scale_shape
4,195,0.643475265,1461,4 constant_scale_shape
4,195,0.648594054,1063,4 constant_scale_shape
4,195,0.655552476,1274,4 constant_scale_shape
4,195,0.653533328,879,4 constant_scale_shape
4,195,0.662016524,1503,4 constant_scale_shape
4,195,0.667453931,1509,4 constant_scale_shape
4,195,0.670159944,1241,4 constant_scale_shape
4,195,0.675611242,1256,4 constant_scale_shape
4,195,0.685584376,1214,4 constant_scale_shape
4,195,0.683886707,1997,4 constant_scale_shape
4,195,0.688079745,1291,4 constant_scale_shape
4,195,0.688818237,997,4 constant_scale_shape
4,195,0.687947325,1107,4 constant_scale_shape
4,195,0.697068494,1381,4 constant_scale_shape
4,195,0.700315018,1481,4 constant_scale_shape
4,195,0.710416415,1682,4 constant_scale_shape
4,195,0.708176643,1586,4 constant_scale_shape
4,195,0.715014279,1051,4 constant_scale_shape
4,195,0.721248055,1166,4 constant_scale_shape
4,195,0.722638323,1390,4 constant_scale_shape
4,195,0.725793432,934,4 constant_scale_shape
4,195,0.728952956,1414,4 constant_scale_shape
4,195,0.730817344,956,4 constant_scale_shape
4,195,0.738930651,1282,4 constant_scale_shape
4,195,0.738935964,634,4 constant_scale_shape
4,195,0.745992314,2112,4 constant_scale_shape
4,195,0.74814895,1744,4 constant_scale_shape
4,195,0.761218632,1512,4 constant_scale_shape
4,195,0.779408521,1899,4 constant_scale_shape
4,195,0.780708654,1831,4 constant_scale_shape
4,195,0.785334294,2047,4 constant_scale_shape
4,195,0.787720024,1198,4 constant_scale_shape
4,195,0.785079375,1934,4 constant_scale_shape
4,195,0.802565287,1399,4 constant_scale_shape
4,195,0.808056013,1166,4 constant_scale_shape
4,195,0.805076004,3366,4 constant_scale_shape
4,195,0.824716154,1356,4 constant_scale_shape
4,196,0.000996035,76,4 constant_scale_shape
4,196,0.002806179,57,4 constant_scale_shape
4,196,0.003493025,59,4 constant_scale_shape
4,196,0.005996755,82,4 constant_scale_shape
4,196,0.010014017,69,4 constant_scale_shape
4,196,0.014050785,61,4 constant_scale_shape
4,196,0.01804703,64,4 constant_scale_shape
4,196,0.021995032,66,4 constant_scale_shape
4,196,0.025753995,54,4 constant_scale_shape
4,196,0.030037018,49,4 constant_scale_shape
4,196,0.033719793,67,4 constant_scale_shape
4,196,0.03814048,78,4 constant_scale_shape
4,196,0.042037199,66,4 constant_scale_shape
4,196,0.046131107,85,4 constant_scale_shape
4,196,0.050044393,59,4 constant_scale_shape
4,196,0.054071179,60,4 constant_scale_shape
4,196,0.058000366,111,4 constant_scale_shape
4,196,0.061778826,73,4 constant_scale_shape
4,196,0.066140284,100,4 constant_scale_shape
4,196,0.069957844,63,4 constant_scale_shape
4,196,0.0741823,53,4 constant_scale_shape
4,196,0.07787821,86,4 constant_scale_shape
4,196,0.081855217,62,4 constant_scale_shape
4,196,0.085730946,70,4 constant_scale_shape
4,196,0.090540085,106,4 constant_scale_shape
4,196,0.093407851,53,4 constant_scale_shape
4,196,0.098489019,177,4 constant_scale_shape
4,196,0.102156364,75,4 constant_scale_shape
4,196,0.105477139,69,4 constant_scale_shape
4,196,0.109282221,122,4 constant_scale_shape
4,196,0.113952248,161,4 constant_scale_shape
4,196,0.118407812,114,4 constant_scale_shape
4,196,0.122080083,93,4 constant_scale_shape
4,196,0.126247111,98,4 constant_scale_shape
4,196,0.130624795,55,4 constant_scale_shape
4,196,0.13486934,111,4 constant_scale_shape
4,196,0.137739407,134,4 constant_scale_shape
4,196,0.142078051,136,4 constant_scale_shape
4,196,0.145083949,151,4 constant_scale_shape
4,196,0.149750423,128,4 constant_scale_shape
4,196,0.153426596,120,4 constant_scale_shape
4,196,0.158626411,110,4 constant_scale_shape
4,196,0.161871881,74,4 constant_scale_shape
4,196,0.166247861,123,4 constant_scale_shape
4,196,0.169507014,181,4 constant_scale_shape
4,196,0.175497794,127,4 constant_scale_shape
4,196,0.179485499,158,4 constant_scale_shape
4,196,0.182925758,133,4 constant_scale_shape
4,196,0.184994836,148,4 constant_scale_shape
4,196,0.190158893,138,4 constant_scale_shape
4,196,0.193845517,180,4 constant_scale_shape
4,196,0.19768144,211,4 constant_scale_shape
4,196,0.203885254,183,4 constant_scale_shape
4,196,0.205383527,158,4 constant_scale_shape
4,196,0.210859643,152,4 constant_scale_shape
4,196,0.213298785,256,4 constant_scale_shape
4,196,0.218133306,161,4 constant_scale_shape
4,196,0.222260278,275,4 constant_scale_shape
4,196,0.226396031,287,4 constant_scale_shape
4,196,0.228747218,183,4 constant_scale_shape
4,196,0.232708494,205,4 constant_scale_shape
4,196,0.23723578,345,4 constant_scale_shape
4,196,0.242443646,280,4 constant_scale_shape
4,196,0.246903555,255,4 constant_scale_shape
4,196,0.250128133,243,4 constant_scale_shape
4,196,0.254254753,367,4 constant_scale_shape
4,196,0.258950742,193,4 constant_scale_shape
4,196,0.260705504,281,4 constant_scale_shape
4,196,0.265801475,281,4 constant_scale_shape
4,196,0.270159343,576,4 constant_scale_shape
4,196,0.274746427,393,4 constant_scale_shape
4,196,0.279229788,238,4 constant_scale_shape
4,196,0.282898078,416,4 constant_scale_shape
4,196,0.285598069,301,4 constant_scale_shape
4,196,0.289498719,309,4 constant_scale_shape
4,196,0.291650298,452,4 constant_scale_shape
4,196,0.296941823,506,4 constant_scale_shape
4,196,0.302047334,343,4 constant_scale_shape
4,196,0.310357148,344,4 constant_scale_shape
4,196,0.311875945,379,4 constant_scale_shape
4,196,0.315741593,478,4 constant_scale_shape
4,196,0.319768093,631,4 constant_scale_shape
4,196,0.322001551,322,4 constant_scale_shape
4,196,0.326003153,526,4 constant_scale_shape
4,196,0.329307328,472,4 constant_scale_shape
4,196,0.332665182,563,4 constant_scale_shape
4,196,0.34086166,529,4 constant_scale_shape
4,196,0.341101791,595,4 constant_scale_shape
4,196,0.345811076,517,4 constant_scale_shape
4,196,0.351334576,571,4 constant_scale_shape
4,196,0.352692863,702,4 constant_scale_shape
4,196,0.359011233,806,4 constant_scale_shape
4,196,0.362437412,599,4 constant_scale_shape
4,196,0.369097936,724,4 constant_scale_shape
4,196,0.369909869,757,4 constant_scale_shape
4,196,0.373622812,742,4 constant_scale_shape
4,196,0.376393665,667,4 constant_scale_shape
4,196,0.381280766,613,4 constant_scale_shape
4,196,0.384665796,567,4 constant_scale_shape
4,196,0.39014643,650,4 constant_scale_shape
4,196,0.391954924,575,4 constant_scale_shape
4,196,0.399922923,782,4 constant_scale_shape
4,196,0.403390826,855,4 constant_scale_shape
4,196,0.407455472,932,4 constant_scale_shape
4,196,0.408057164,782,4 constant_scale_shape
4,196,0.415637545,511,4 constant_scale_shape
4,196,0.419018006,892,4 constant_scale_shape
4,196,0.419704787,826,4 constant_scale_shape
4,196,0.426118982,1274,4 constant_scale_shape
4,196,0.431998757,838,4 constant_scale_shape
4,196,0.434537822,591,4 constant_scale_shape
4,196,0.437091921,614,4 constant_scale_shape
4,196,0.444230609,900,4 constant_scale_shape
4,196,0.448732713,1132,4 constant_scale_shape
4,196,0.448091963,1116,4 constant_scale_shape
4,196,0.455546621,812,4 constant_scale_shape
4,196,0.460489543,724,4 constant_scale_shape
4,196,0.462327503,887,4 constant_scale_shape
4,196,0.464149301,1539,4 constant_scale_shape
4,196,0.469069216,808,4 constant_scale_shape
4,196,0.471861651,947,4 constant_scale_shape
4,196,0.476785837,745,4 constant_scale_shape
4,196,0.483834535,1116,4 constant_scale_shape
4,196,0.486550696,1254,4 constant_scale_shape
4,196,0.488079691,773,4 constant_scale_shape
4,196,0.495590415,643,4 constant_scale_shape
4,196,0.498716966,1146,4 constant_scale_shape
4,196,0.501081013,1201,4 constant_scale_shape
4,196,0.504286956,866,4 constant_scale_shape
4,196,0.50913233,995,4 constant_scale_shape
4,196,0.512281584,1205,4 constant_scale_shape
4,196,0.520971372,2019,4 constant_scale_shape
4,196,0.526066348,933,4 constant_scale_shape
4,196,0.523518494,891,4 constant_scale_shape
4,196,0.533514257,1286,4 constant_scale_shape
4,196,0.532720049,1589,4 constant_scale_shape
4,196,0.543011767,794,4 constant_scale_shape
4,196,0.542237867,1214,4 constant_scale_shape
4,196,0.545496095,1692,4 constant_scale_shape
4,196,0.552288733,1608,4 constant_scale_shape
4,196,0.552646114,1015,4 constant_scale_shape
4,196,0.557680989,962,4 constant_scale_shape
4,196,0.560162496,1509,4 constant_scale_shape
4,196,0.565898404,826,4 constant_scale_shape
4,196,0.572035061,1362,4 constant_scale_shape
4,196,0.571410965,1144,4 constant_scale_shape
4,196,0.576258633,1083,4 constant_scale_shape
4,196,0.579035136,1247,4 constant_scale_shape
4,196,0.58532846,856,4 constant_scale_shape
4,196,0.588856741,1283,4 constant_scale_shape
4,196,0.590492255,1236,4 constant_scale_shape
4,196,0.595228845,1162,4 constant_scale_shape
4,196,0.602025772,893,4 constant_scale_shape
4,196,0.605106495,1285,4 constant_scale_shape
4,196,0.609366202,1068,4 constant_scale_shape
4,196,0.614288945,1074,4 constant_scale_shape
4,196,0.615525591,1150,4 constant_scale_shape
4,196,0.624070664,1527,4 constant_scale_shape
4,196,0.626785586,1365,4 constant_scale_shape
4,196,0.629879312,1447,4 constant_scale_shape
4,196,0.63480583,1344,4 constant_scale_shape
4,196,0.637301795,887,4 constant_scale_shape
4,196,0.639076985,974,4 constant_scale_shape
4,196,0.641511431,1642,4 constant_scale_shape
4,196,0.646055978,1829,4 constant_scale_shape
4,196,0.656367242,1810,4 constant_scale_shape
4,196,0.660306187,1200,4 constant_scale_shape
4,196,0.65994505,1723,4 constant_scale_shape
4,196,0.667041079,1196,4 constant_scale_shape
4,196,0.67003658,1538,4 constant_scale_shape
4,196,0.668316996,2035,4 constant_scale_shape
4,196,0.675576155,1500,4 constant_scale_shape
4,196,0.680700669,1469,4 constant_scale_shape
4,196,0.686283176,1664,4 constant_scale_shape
4,196,0.685586848,1369,4 constant_scale_shape
4,196,0.689848407,1632,4 constant_scale_shape
4,196,0.692010349,2258,4 constant_scale_shape
4,196,0.701191829,1557,4 constant_scale_shape
4,196,0.707324573,2002,4 constant_scale_shape
4,196,0.712454799,1334,4 constant_scale_shape
4,196,0.711665898,743,4 constant_scale_shape
4,196,0.714654948,1950,4 constant_scale_shape
4,196,0.724489124,1872,4 constant_scale_shape
4,196,0.726193645,1647,4 constant_scale_shape
4,196,0.730824616,1096,4 constant_scale_shape
4,196,0.734070146,1937,4 constant_scale_shape
4,196,0.737404432,1007,4 constant_scale_shape
4,196,0.747491176,1292,4 constant_scale_shape
4,196,0.739577622,2402,4 constant_scale_shape
4,196,0.750976194,1806,4 constant_scale_shape
4,196,0.755627133,1939,4 constant_scale_shape
4,196,0.778216133,1933,4 constant_scale_shape
4,196,0.779586892,1477,4 constant_scale_shape
4,196,0.78881346,1515,4 constant_scale_shape
4,196,0.785062628,1326,4 constant_scale_shape
4,196,0.794308298,1747,4 constant_scale_shape
4,196,0.795087901,2056,4 constant_scale_shape
4,196,0.810160398,1095,4 constant_scale_shape
4,196,0.803019691,1227,4 constant_scale_shape
4,196,0.818116537,1069,4 constant_scale_shape
4,197,0.000998969,69,4 constant_scale_shape
4,197,0.00281695,163,4 constant_scale_shape
4,197,0.003526329,75,4 constant_scale_shape
4,197,0.006038429,64,4 constant_scale_shape
4,197,0.010019002,60,4 constant_scale_shape
4,197,0.01402154,42,4 constant_scale_shape
4,197,0.018027557,80,4 constant_scale_shape
4,197,0.021984472,57,4 constant_scale_shape
4,197,0.025866522,123,4 constant_scale_shape
4,197,0.030166649,41,4 constant_scale_shape
4,197,0.033917932,63,4 constant_scale_shape
4,197,0.037945149,109,4 constant_scale_shape
4,197,0.04199514,65,4 constant_scale_shape
4,197,0.046141151,68,4 constant_scale_shape
4,197,0.050067209,86,4 constant_scale_shape
4,197,0.053856738,97,4 constant_scale_shape
4,197,0.057936127,52,4 constant_scale_shape
4,197,0.062233643,60,4 constant_scale_shape
4,197,0.066435126,129,4 constant_scale_shape
4,197,0.070131968,62,4 constant_scale_shape
4,197,0.074026308,81,4 constant_scale_shape
4,197,0.078167558,106,4 constant_scale_shape
4,197,0.081809084,143,4 constant_scale_shape
4,197,0.086617065,88,4 constant_scale_shape
4,197,0.090409902,59,4 constant_scale_shape
4,197,0.094203442,115,4 constant_scale_shape
4,197,0.098000942,104,4 constant_scale_shape
4,197,0.102366508,68,4 constant_scale_shape
4,197,0.106574131,74,4 constant_scale_shape
4,197,0.109633874,82,4 constant_scale_shape
4,197,0.114058797,81,4 constant_scale_shape
4,197,0.117714277,86,4 constant_scale_shape
4,197,0.121680961,166,4 constant_scale_shape
4,197,0.126482145,106,4 constant_scale_shape
4,197,0.129710609,95,4 constant_scale_shape
4,197,0.13346398,84,4 constant_scale_shape
4,197,0.138015971,132,4 constant_scale_shape
4,197,0.142167808,84,4 constant_scale_shape
4,197,0.146628664,109,4 constant_scale_shape
4,197,0.1498036,106,4 constant_scale_shape
4,197,0.153291612,68,4 constant_scale_shape
4,197,0.158475323,119,4 constant_scale_shape
4,197,0.161435025,181,4 constant_scale_shape
4,197,0.16501332,126,4 constant_scale_shape
4,197,0.16984233,154,4 constant_scale_shape
4,197,0.173650598,130,4 constant_scale_shape
4,197,0.179066989,205,4 constant_scale_shape
4,197,0.182202571,226,4 constant_scale_shape
4,197,0.186074703,112,4 constant_scale_shape
4,197,0.190019974,193,4 constant_scale_shape
4,197,0.193416847,190,4 constant_scale_shape
4,197,0.196994972,132,4 constant_scale_shape
4,197,0.200755273,148,4 constant_scale_shape
4,197,0.206106385,316,4 constant_scale_shape
4,197,0.209791824,200,4 constant_scale_shape
4,197,0.215481916,273,4 constant_scale_shape
4,197,0.217752841,391,4 constant_scale_shape
4,197,0.221501624,271,4 constant_scale_shape
4,197,0.225972235,296,4 constant_scale_shape
4,197,0.230027973,248,4 constant_scale_shape
4,197,0.234509501,174,4 constant_scale_shape
4,197,0.23766091,205,4 constant_scale_shape
4,197,0.244579529,239,4 constant_scale_shape
4,197,0.24638533,349,4 constant_scale_shape
4,197,0.249288922,330,4 constant_scale_shape
4,197,0.254001651,199,4 constant_scale_shape
4,197,0.257734238,282,4 constant_scale_shape
4,197,0.262503927,349,4 constant_scale_shape
4,197,0.26532835,356,4 constant_scale_shape
4,197,0.270257526,249,4 constant_scale_shape
4,197,0.273560965,324,4 constant_scale_shape
4,197,0.276756288,510,4 constant_scale_shape
4,197,0.280536005,479,4 constant_scale_shape
4,197,0.286249369,376,4 constant_scale_shape
4,197,0.291604384,494,4 constant_scale_shape
4,197,0.293746312,448,4 constant_scale_shape
4,197,0.298853362,580,4 constant_scale_shape
4,197,0.301228988,650,4 constant_scale_shape
4,197,0.304565069,362,4 constant_scale_shape
4,197,0.310549735,608,4 constant_scale_shape
4,197,0.312910172,668,4 constant_scale_shape
4,197,0.317144155,551,4 constant_scale_shape
4,197,0.322352743,296,4 constant_scale_shape
4,197,0.327075745,513,4 constant_scale_shape
4,197,0.329646449,586,4 constant_scale_shape
4,197,0.333502176,428,4 constant_scale_shape
4,197,0.337743597,571,4 constant_scale_shape
4,197,0.343348182,629,4 constant_scale_shape
4,197,0.344428291,626,4 constant_scale_shape
4,197,0.35091972,533,4 constant_scale_shape
4,197,0.352548657,678,4 constant_scale_shape
4,197,0.356410372,688,4 constant_scale_shape
4,197,0.361015413,605,4 constant_scale_shape
4,197,0.363620911,362,4 constant_scale_shape
4,197,0.369927387,744,4 constant_scale_shape
4,197,0.37257424,562,4 constant_scale_shape
4,197,0.377771807,660,4 constant_scale_shape
4,197,0.381382044,628,4 constant_scale_shape
